sequence_id	M300554.lib1	M300555.lib1	M300556.lib1	M300557.lib1	M300558.lib1	M300559.lib1	M300560.lib1	M300561.lib1	M300562.lib1	M300563.lib1	M300564.lib1	M300565.lib1	M300566.lib1	M300567.lib1	M300568.lib1	M300569.lib1	M300570.lib1	M300571.lib1	M300572.lib1	M300573.lib1	M300574.lib1	M300575.lib1	M300576.lib1	M300577.lib1	M300578.lib1	M300579.lib1	M300580.lib1	M300581.lib1	M300582.lib1	M300583.lib1	M300584.lib1	M300585.lib1	M300586.lib1	M300587.lib1	M300588.lib1	M300589.lib1	M300590.lib1	M300591.lib1	M300592.lib1	M300593.lib1	M300594.lib1	M300595.lib1	M300596.lib1	M300597.lib1	M300598.lib1	M300599.lib1	M300600.lib1	M300601.lib1	M300602.lib1	M300603.lib1	M300604.lib1	M300605.lib1	M300606.lib1	M300607.lib1	M300608.lib1	M300609.lib1	M300610.lib1	M300611.lib1	M300612.lib1	M300613.lib1	M300614.lib1	M300615.lib1	M300616.lib1	M300617.lib1	M300618.lib1	M300619.lib1	M300620.lib1	M300621.lib1	M300622.lib1	M300623.lib1	M300624.lib1	M300625.lib1	M300626.lib1	M300627.lib1	M300628.lib1	M300629.lib1	M300630.lib1	M300631.lib1	M300632.lib1	M300633.lib1	M300634.lib1	M300635.lib1	M300636.lib1	M300637.lib1	M300638.lib1	M300639.lib1	M300640.lib1	M300641.lib1	M300642.lib1	M300643.lib1	M300644.lib1	M300645.lib1	M300646.lib1	M300647.lib1	M300648.lib1	M300649.lib1
GPB:bin_000018	1182	7	51	1208	0	997	873	1097	1049	1038	66	0	657	913	0	917	1152	999	275	0	924	0	1036	992	1111	2	1041	934	153	805	1055	0	0	0	2029	1033	1084	0	1123	914	956	944	976	1404	1025	1085	0	0	4	4	0	8	46	0	14	8	34	0	10	0	0	0	4	17	0	4	0	0	8	3	0	2	0	0	9	19	2	7	0	43	59	0	105	0	20	5	0	0	0	0	47	17	0	76	21	0
GPB:bin_000019	68476	41	82	19619	0	43403	34528	46100	34154	36665	328	0	33582	29184	0	40238	48669	63414	7110	0	28781	0	23192	30714	25398	0	33148	32420	13334	20584	41006	0	0	0	71671	36117	52866	18	32980	34201	65619	26948	34470	50933	18013	60938	0	10	0	0	0	0	1743	0	0	2	0	0	0	0	0	0	0	21	0	0	0	3	1	1	0	0	3	0	0	0	0	7	0	1	1	0	1	0	0	10	0	0	0	0	9	3	0	0	1	0
GPB:bin_000020	428	2	3	157	0	233	369	278	363	280	22	0	185	220	0	331	239	206	136	0	318	0	217	283	221	4	203	337	70	227	260	0	0	0	594	289	343	0	290	241	225	459	271	312	408	250	0	0	5	9	0	1	2	0	0	4	9	0	3	0	0	0	0	9	0	3	0	0	2	1	0	0	0	5	5	7	2	8	0	22	10	0	28	1	5	8	0	0	0	0	7	4	0	41	3	0
GPB:bin_000021	119255	469	6239	94235	4	46077	96960	41308	53452	142479	12091	2	34193	132806	0	38530	42906	37405	13926	193	60121	0	333906	76776	836311	244	151703	30539	65441	63008	378948	4	0	0	280353	39835	35097	76	41926	202065	345719	136754	41510	189506	219005	333688	0	1	2	10	0	4	763	0	9	8	29	0	8	0	0	6	6	624	0	10	0	5	40	5	17	0	0	1	3	22	3	29	32	40	15	0	54	0	31	144	0	2	0	0	71	11	0	60	10	4
GPB:bin_000022	97209	393	3278	82593	12	66611	61315	79462	84139	80377	4983	0	63893	72023	0	52841	79299	86745	21348	17	64350	0	61537	76967	92701	244	58398	71926	17932	82449	72498	0	0	0	139605	79213	90854	113	74596	61216	75064	64568	85243	123611	88641	86244	0	2	13	22	0	10	603	0	22	22	14	0	17	0	0	0	8	355	0	18	0	0	22	0	1	28	1	7	3	31	2	16	6	26	18	0	44	0	41	326	4	0	0	0	66	28	0	16	9	0
GPB:bin_000023	269971	215	382	113745	40	231666	169434	234969	201273	237853	4213	0	117603	161422	0	171908	252075	313887	43623	0	113449	8	214530	207277	174569	111	182930	155695	59168	155053	202100	24	0	0	390443	168130	246531	2499	268400	164020	280125	272672	159129	164245	152122	210751	0	2	2	4	0	4	6201	0	1	0	3	0	1	0	0	2	0	1384	0	1	0	4	4	28	0	4	0	0	23	6	4	78	22	2	29	0	9	0	5	6	4	0	1	0	4	5	0	22	1	0
GPB:bin_000024	25579	169	378	14280	2	21027	18326	21078	21258	22155	1326	0	15466	19596	0	17447	22338	21242	5430	27	16521	2	18799	20948	25423	95	21816	17353	4873	20542	21056	0	0	0	47409	23833	20039	58	20989	20401	24157	22869	23013	26868	23656	22061	0	0	5	4	0	0	164	0	5	3	5	0	4	0	0	0	3	130	0	25	0	2	6	1	3	2	0	2	3	7	7	1	0	11	21	0	5	0	13	110	0	0	0	1	42	12	0	24	29	0
GPB:bin_000025	57612	726	1706	29162	125	46152	46949	51504	45639	46355	3823	0	36223	46790	18	30204	52421	59288	13222	38	41688	0	47229	50144	67016	216	53429	53718	14324	68722	50079	6	4	0	137119	70622	62738	6	71995	66259	66886	103596	80376	89085	70798	72754	23	3	25525	4127	30	2267	1330	0	8790	24603	17805	397	15169	907	1	0	11326	9957	1	16425	2	21	4445	4990	2828	197	5	3569	16736	16842	6193	17495	50	41907	41667	0	38933	393	14089	71293	4538	27	218	0	287738	55478	16	65550	175644	384
GPB:bin_000026	52680	6	764	26962	0	51460	25925	30700	39494	53497	641	0	16561	44792	0	24166	45895	43738	11155	0	40070	0	13968	48719	44705	0	29707	28383	5926	15474	44712	0	0	0	68130	24733	37921	0	28746	35206	43167	35136	29984	35391	47234	36801	4	0	4	1	0	0	25	0	9	13	11	1	5	1	0	0	18	299	0	4	0	0	10	0	1	0	0	0	4	11	1	3319	0	16	9	0	13	0	10	8	2	0	0	0	24	8	0	20	10	0
GPB:bin_000027	25637	423	429	19059	6	23373	17780	22124	22949	22026	1267	0	15685	19774	0	17021	22021	23098	6626	2	16322	2	18237	21213	25673	95	23069	19258	6007	21508	19182	0	0	0	54952	22943	21966	64	20863	22211	26516	24942	23401	28351	22043	22784	0	4	6	1	0	0	228	2	7	1	1	0	1	0	0	0	1	89	0	6	0	1	28	0	0	1	0	6	3	2	0	2	4	24	3	0	5	0	14	116	0	0	0	0	11	1	0	1	1	0
GPB:bin_000028	33138	72	153	14390	0	28557	9652	49255	23713	26246	521	0	20711	18606	0	21737	14410	47012	10643	20	19525	2	15276	25210	22058	17	22833	27262	5535	28136	21803	0	0	0	52036	32917	32317	22	23650	18312	28076	38353	24780	38383	18594	23133	0	2	0	0	0	0	71	1	0	0	0	0	0	0	0	0	1	20	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	4	0	6	0	2	18	0	0	0	0	7	0	0	1	0	0
GPB:bin_000029	23419	193	573	8553	2	13660	17602	13836	17625	16424	1010	0	12509	14474	0	12718	19061	17711	3736	0	14625	2	13642	17049	18693	49	13409	14265	3576	13952	15480	0	0	0	29454	19067	15972	24	15540	15668	15715	22082	16280	18329	18304	16068	0	0	32	0	0	1	191	0	6	21	29	1	11	0	0	0	1	80	0	5	0	0	8	6	1	4	0	2	2	8	3	7	0	96	48	0	61	1	29	38	0	0	0	0	45	32	0	83	13	0
GPB:bin_000030	68676	512	1298	31889	4	47170	47330	45459	52942	52401	2981	0	40265	48873	0	37850	57963	56508	12224	27	43359	2	44972	51037	59456	259	47995	43697	11572	48049	48016	0	0	0	100549	56660	48414	65	49314	50525	50696	60737	51205	57630	55343	52864	0	1	8	10	2	32	616	0	62	120	102	0	32	3	0	0	16	267	0	74	0	0	85	14	2	12	0	3	21	85	23	10	0	179	149	0	309	0	94	91	4	2	0	0	326	118	0	290	54	2
GPB:bin_000031	51142	715	1267	31337	4	39864	35568	40946	40870	41825	2434	0	30768	35646	0	30928	40394	39320	9583	23	33094	0	35018	38434	54267	243	40510	32296	10126	39170	40630	0	0	0	87750	48195	37607	54	39605	39889	50714	47403	44918	51451	47308	43504	0	2	11	9	0	0	389	0	2	11	8	0	0	0	2	2	14	301	0	0	0	4	32	1	0	2	0	0	4	2	9	12	14	12	10	2	18	2	28	244	1	2	0	0	81	5	4	63	22	0
GPB:bin_000032	33478	94	250	24320	13	41202	28725	43843	35517	40536	9908	0	28818	32932	0	34666	46448	25519	7493	14	23194	0	8492	46418	54016	96	39412	28429	14571	30697	29295	0	0	0	129908	64511	42750	0	30441	20212	23838	35619	49206	44251	60752	39110	0	20	10	0	0	0	252	0	3	3	3	0	45	0	0	1	3	40	0	0	0	0	27	0	1	74	0	1	13	7	0	22	0	16	19	0	21	0	10	62	0	0	0	0	16	10	0	3	8	0
GPB:bin_000033	83163	565	3034	74119	8	67757	61670	73464	66437	69432	4669	0	50075	61136	0	52664	67634	74834	20544	7	52859	0	53673	68847	79665	78	67446	72953	19106	69045	60144	4	4	0	167994	74817	76249	101	72308	74081	80473	75727	77122	82464	83170	75031	0	2	58	18	0	11	794	0	38	82	48	2	37	2	2	0	30	600	2	60	0	0	76	56	22	4	0	3	34	52	18	37	4	152	103	0	35	0	31	360	4	14	0	0	998	241	0	145	498	0
GPB:bin_000034	28740	200	502	23841	0	19077	16954	19503	21673	24077	1358	0	15787	14162	0	15764	22630	19931	4706	4	26456	0	30175	26004	29556	166	15500	15095	6516	18245	17022	0	0	0	32871	22319	19514	17	15959	29830	17628	21625	21198	28082	23408	22971	0	1	33	89	0	2	152	0	13	28	13	0	2	0	0	0	2	91	0	15	0	0	18	3	0	1016	0	2	8	20	6	85	2	47	89	0	28	0	17	39	2	0	0	0	119	9	0	46	71	0
GPB:bin_000035	1402639	7523	33295	427710	4	768066	1006434	687934	1049711	930176	54558	1	757294	791618	0	653350	1126736	1190132	176736	270	784007	13	852217	870238	1170356	3059	906519	907702	215891	820334	817927	0	0	0	1526790	1014056	868113	2060	790031	1014829	837505	1128642	794602	864045	1021121	961473	0	31	89	241	0	4	3001	0	36	3249	23	2	4	2	0	4	62	3304	3	650	0	21	272	17	0	10	0	3	4	20	29	258	0	73	436	0	182	106	40	328	11	0	3	0	5956	31	0	95	19	113
GPB:bin_000036	44615	1308	1871	43003	4	34929	34794	41849	35857	36018	2398	0	30452	32445	0	29189	34217	33789	12422	2	34666	2	31911	40620	44820	62	38008	38946	8505	32972	37423	0	0	0	93375	47634	33028	234	38147	35887	41495	38439	41914	51247	41443	45689	1	0	37	31	0	16	315	0	14	79	53	0	50	0	0	0	65	358	0	48	0	0	97	14	13	0	0	10	56	108	23	20	36	165	133	0	32	0	47	589	18	0	0	2	862	223	2	138	480	0
GPB:bin_000037	74045	664	1935	57410	12	62099	57712	65103	65676	67516	3828	0	51872	62304	0	52330	70494	60321	18338	16	54656	2	60749	72072	73391	164	63315	59274	14998	59418	66759	11	4	0	145548	71553	62745	310	65214	60352	74750	72071	72901	75499	75760	68752	0	0	25	26	0	2	1129	0	16	29	39	0	25	0	14	2	1	211	0	11	2	5	65	5	2	22	0	6	12	14	3	45	16	72	44	0	80	0	18	133	6	0	0	0	82	21	2	91	13	8
GPB:bin_000038	27245	303	642	17282	3	25300	26860	21996	21002	23314	1605	0	19712	22073	40	23908	22793	35345	7897	54	23627	6	23512	21484	37386	79	23858	22601	6625	34930	20843	51	12	0	56891	40524	28964	10	31335	36137	34894	47002	42948	49257	38181	39875	208	25	4849	803	32	462	957	0	1609	4322	2847	31	2112	163	0	8	1968	1870	0	3242	1	0	1262	648	1197	103	19	768	3009	3533	1184	5672	26	7910	7122	8	10724	99	2403	8386	508	80	21	0	47049	8082	37	11755	28979	154
GPB:bin_000039	4747	49	101	2635	6	3652	3226	3668	3613	4047	306	0	3042	3197	0	3234	3914	3617	914	0	2653	0	2903	3476	4173	6	3918	2565	768	3980	3620	0	0	0	9304	4549	3579	2	3966	3723	3933	4079	4598	5058	4139	4337	0	3	1	0	0	0	105	0	0	8	0	0	0	0	0	2	0	46	0	0	0	0	16	0	2	0	0	0	0	0	0	5	0	1	24	0	1	0	0	12	0	2	0	0	8	0	0	4	1	0
GPB:bin_000040	811	0	24	1116	0	791	718	1012	598	813	18	0	507	656	0	836	769	610	200	0	607	0	688	805	664	4	779	576	114	696	716	0	0	0	1728	637	751	0	864	715	628	727	739	1072	943	734	0	0	1	2	0	1	4	0	3	5	3	1	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	6	0	8	0	22	14	0	28	0	5	0	0	0	0	0	6	2	0	39	0	0
GPB:bin_000041	15161	10	2823	7945	0	17125	8900	18394	5468	14503	108	0	3508	11573	0	6218	9745	22807	3821	0	9378	0	15409	25096	10840	0	8956	15179	4793	16486	10620	0	0	0	39226	23233	11903	0	7415	12075	15192	22122	22926	27328	17796	5950	0	0	44	28	0	13	0	0	76	74	72	0	35	9	0	0	14	26	0	100	0	0	45	1	26	0	0	12	67	45	4	17	0	103	59	0	105	0	73	13	0	0	0	0	45	66	0	42	15	8
GPB:bin_000042	18	0	3	8	0	27	25	31	16	28	0	0	11	21	4	9	16	11	0	0	16	0	22	9	11	0	12	26	5	17	18	0	0	0	13	19	30	0	20	26	39	14	24	37	20	12	0	0	146	103	0	27	8	0	147	109	109	13	145	5	0	0	9	73	0	113	0	0	117	59	25	13	0	116	39	190	26	96	6	139	173	0	166	0	30	81	7	0	0	18	240	174	2	30	132	0
GPB:bin_000043	289816	2342	10484	297871	14	201304	202572	256802	221199	246772	22818	0	192132	214631	0	177027	192381	271230	75829	34	167021	11	203186	226552	306302	169	228298	283277	65247	223829	181796	0	68	0	554735	273054	237318	105	276370	236855	293149	304811	255939	315830	262603	296735	2	2	30	10	2	0	854	1	14	4	12	0	40	0	124	1	5	4222	2	12	0	15	63	52	0	12	0	8	7	14	2	14	14	18	31	0	29	0	18	166	2	9	2	0	22	18	2	26	4	2
GPB:bin_000044	7086	58	80	4402	2	5635	4724	5563	5597	5777	482	0	4849	4496	2	4459	5495	5763	1285	42	4604	0	4537	5172	7164	16	5512	4469	1195	5366	5018	0	0	0	10943	7602	5179	0	5766	5458	6677	6815	6166	7269	5941	6415	0	0	15	0	0	1	108	0	1	4	2	0	6	0	0	0	0	28	0	1	0	2	29	0	0	27	0	2	7	0	1	6	0	5	4	0	7	0	6	36	0	2	0	0	2	5	0	17	1	0
GPB:bin_000045	181170	1040	4751	186626	6	178071	131835	217074	169834	183974	25090	0	134181	163744	0	131259	185241	167693	54764	3	140843	8	105084	156324	230720	137	155124	206145	51093	177379	176360	2	8	0	431570	213917	183763	93	235074	211215	231274	256493	228190	185389	231300	208571	0	23	26	14	0	1	5534	0	10	5	21	2	30	0	3	0	2	1313	1	18	0	6	78	60	2	17	0	10	6	10	2	42	8	23	21	0	13	0	24	179	14	0	0	2	51	29	2	2	10	8
GPB:bin_000046	55858	406	711	42390	262	48853	42985	45744	45140	42887	2971	0	41818	43705	0	36194	44022	43050	9954	57	36348	0	43725	46056	57472	73	54395	42400	10442	53083	49279	0	0	0	115378	50413	40411	23	48784	47839	54140	51571	43851	64389	50339	46433	0	3	40	3	0	2	1701	0	6	24	15	0	5	0	0	0	2	303	2	38	0	2	30	3	2	4	0	1	94	12	0	19	18	32	61	0	51	0	14	162	2	10	1	0	76	26	0	41	14	0
GPB:bin_000047	34313	306	793	16615	30	23397	24770	23589	26163	25414	1425	0	20388	20455	0	19650	25200	24519	6719	14	22124	0	21059	25356	30315	81	21718	21353	5183	23231	24289	4	2	0	47725	32278	23477	12	25156	22931	25393	36442	29485	30747	28710	27036	0	0	106	200	0	10	275	0	86	50	37	2	56	0	0	0	27	102	0	31	0	1	45	6	1	3	0	15	9	115	13	47	0	164	101	0	51	0	36	68	4	0	0	0	117	72	2	68	28	0
GPB:bin_000048	40922	369	520	48356	137	55729	47406	67919	54327	68155	13882	280	41460	50348	447	48734	49093	54166	18562	488	30165	49	53648	62119	66425	292	33325	50466	20095	47401	38209	484	250	342	77116	83305	53377	494	58447	48785	75254	70761	44619	67454	56186	32789	305	330	2270	6124	694	964	718	881	855	498	662	565	1086	500	482	110	738	2849	748	939	862	267	1344	8026	1078	1244	660	699	12130	3501	665	9721	817	8970	6755	969	7073	477	3316	52151	2323	661	227	568	1751	6509	874	1643	19138	678
GPB:bin_000049	280	3	18	480	0	340	272	402	269	349	87	1	228	441	96	300	206	341	147	6	174	0	248	382	305	15	190	204	108	187	361	202	2	4	547	466	252	24	314	289	374	476	298	347	244	189	0	6	33	28	32	13	43	0	14	17	29	0	9	6	2	0	11	35	8	11	12	1	126	71	40	5	10	13	91	24	17	637	10	112	79	12	42	23	23	582	26	31	2	0	6	533	13	11	184	9
GPB:bin_000050	90	1	0	97	6	44	17	56	57	41	0	0	46	47	0	16	34	71	57	0	29	0	16	76	71	0	32	19	17	29	66	0	0	0	109	41	66	0	55	52	47	55	39	61	42	63	0	0	15	3	0	1	0	0	15	37	23	0	6	0	0	0	0	8	0	1	0	0	4	0	0	0	0	9	4	36	5	6	0	24	99	0	66	0	12	11	0	0	0	0	129	24	0	99	6	0
GPB:bin_000051	720592	3381	17775	229520	2	398115	523973	351083	539475	474788	27613	2	389083	442738	0	335260	579868	617609	89654	115	397954	11	436467	453373	602216	1696	466652	470114	110364	418036	412764	6	0	0	794169	517413	453951	884	399394	523035	435034	594859	397050	441639	519729	485222	0	15	102	3	0	10	1616	0	1	1738	52	12	24	4	6	5	0	1888	0	482	0	6	126	9	0	34	0	3	12	13	30	102	0	54	148	0	98	98	43	99	4	16	2	0	3463	32	0	89	24	76
GPB:bin_000052	186961	799	3491	134640	2	157615	136271	161890	153881	163220	4615	0	85462	165713	0	99040	151791	140031	55301	69	123486	4	104292	170355	146022	6818	169958	141552	38969	153448	152191	2	0	0	301108	157975	161464	103	141196	148997	159522	149550	173967	211009	142868	160909	0	9	52	16	0	25	2740	0	170	47	48	1	41	3	0	0	3	720	0	43	0	3	159	8	0	2	0	16	15	42	27	28	22	71	47	0	57	0	48	128	0	8	0	0	235	45	5	93	34	0
GPB:bin_000053	13950	213	290	9145	6	11122	9674	10303	11426	11638	699	0	8983	9889	0	8383	11251	11184	2707	17	9211	0	9813	10979	13592	76	10713	10004	2451	10510	10710	0	0	0	22458	13376	9753	9	10820	10711	12755	12879	12113	14287	11873	11994	2	2	275	116	0	39	151	0	168	125	209	7	168	0	0	0	53	101	0	195	0	0	196	33	8	15	10	87	64	208	14	87	2	529	301	0	407	0	141	92	7	0	0	0	369	364	1	492	186	0
GPB:bin_000054	59299	66	6973	47726	0	96578	84152	137294	87793	99721	8385	0	60264	92433	2	95410	83291	108640	18269	0	111108	0	68903	94257	108485	12	69098	80417	20153	120393	105117	14	0	0	160989	87706	92358	254	88348	56155	108766	58733	94940	130237	97974	93305	0	9	0	0	0	0	3891	0	0	0	0	0	0	0	0	2	0	302	0	0	0	4	160	0	0	0	6	0	0	0	2	2	0	14	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	1
GPB:bin_000055	46892	603	1179	29220	0	36320	32204	35691	37555	40511	2562	0	30682	29261	0	28104	37066	35947	9586	62	31776	0	30720	35612	43985	197	35595	31290	8417	34350	36875	2	0	0	76903	49677	32962	70	36304	32526	38475	43338	43660	47359	44341	41535	0	0	46	24	0	0	398	0	7	4	8	0	4	0	0	2	3	140	0	45	0	0	32	0	0	4	0	4	8	5	3	10	7	51	11	0	6	1	33	293	10	2	0	0	65	11	0	30	10	0
GPB:bin_000056	11597	62	203	5544	6	7452	7002	7144	25772	10688	389	0	5620	10349	0	5149	17493	9326	2746	24	6529	0	9297	22475	17155	10	6223	5954	2474	6835	22012	0	0	0	16515	7767	7720	2	7245	7135	7111	11109	7528	8531	7587	11429	0	0	8	18	0	0	804	0	3	17	24	0	19	0	0	0	6	46	0	7	0	0	12	5	0	3	0	1	14	21	3	14	4	63	36	0	86	0	28	28	3	1	0	0	58	44	0	94	18	0
GPB:bin_000057	155737	7424	10007	150226	4	107649	106156	138684	120265	114152	5983	2	105635	100284	0	87906	105520	104889	39925	27	134553	9	110233	146718	152313	165	141189	157019	25685	104503	140852	8	0	0	345984	172926	92150	1245	125555	109376	138697	132501	154044	173149	126779	186813	0	0	353	158	0	119	750	0	364	83	160	2	226	0	0	2	73	808	0	120	0	4	254	20	0	2	1	126	66	221	22	179	37	381	119	0	223	0	66	170	4	4	0	0	152	262	38	57	118	0
GPB:bin_000058	201459	580	1824	150989	16	197638	130938	272989	204125	197314	16452	0	157782	163952	0	194691	193372	213744	39397	2990	186381	2	158342	214197	280531	159	173794	230200	56588	192041	143532	0	0	0	469959	246386	209805	100	202575	234427	232329	252812	234879	262103	231793	206146	0	2	408	12	0	0	5508	0	2	0	0	0	18	0	0	1	1	1437	0	11	0	10	6	0	4	4	0	0	2	3	4	881	6	16	32	0	10	2	6	4921	2	26	2	0	41	4	0	57	13	5
GPB:bin_000059	23797	103	279	14796	0	22281	18224	24929	23166	22024	1985	0	14187	24382	2	17937	23488	25695	3822	4	17304	1	25932	18313	24575	34	23222	21678	5608	18992	17894	0	0	0	45664	23144	24586	1	24394	15392	13679	23757	22746	33431	21323	20222	5	0	38	26	0	17	93	0	25	98	106	0	16	8	0	0	4	115	0	17	0	0	40	25	0	2	0	4	16	128	6	12	0	150	212	0	369	0	79	31	1	0	0	0	177	88	0	375	118	0
GPB:bin_000060	204493	1927	4090	186267	0	182689	155664	178854	176859	182890	10411	0	136267	151013	0	148809	179187	187466	44633	15	139157	13	143776	161393	205623	376	191955	165887	40953	164876	153046	10	4	0	403670	200079	154611	164	177154	163379	205357	175188	189694	226304	186874	175646	0	1	30	17	2	2	2130	0	36	17	12	0	29	4	4	3	12	1554	0	8	0	14	255	8	0	4	0	14	3	25	2	26	359	74	46	0	5	4	24	153	4	7	1	0	48	29	10	5	17	6
GPB:bin_000061	116316	287	1030	123203	4	103366	95465	88223	110596	107158	6882	0	60001	91450	2	80004	99935	152262	43388	6	60542	7	157639	85032	115456	305	104412	74944	33224	58155	104238	0	0	0	219494	97590	116801	130	163097	91573	110120	108807	124483	136534	103708	130255	0	0	0	0	0	0	606	0	1	3	18	0	1	0	0	0	4	1991	2	0	0	2	28	43	0	2	0	1	0	0	0	5	50	14	7	0	53	0	6	83	2	10	0	0	4	1	0	0	0	10
GPB:bin_000062	81072	420	2433	64081	0	63676	53262	75480	62891	65977	3044	0	48869	66282	0	56344	66855	60643	14319	3	46010	4	55631	51498	78414	965	63561	54312	16713	59078	54784	0	0	0	141262	67686	61846	109	57041	58644	80120	69931	71535	73662	58589	65938	0	3	9	0	1	0	685	0	5	4	5	0	2	0	0	0	0	771	0	0	1	1	29	16	0	2	0	1	0	0	2	3	30	6	14	0	19	0	22	44	2	0	0	0	28	7	0	21	8	1
GPB:bin_000063	96624	5033	992	73658	4	133447	80220	111186	133895	126827	5835	0	132496	108515	0	73134	172717	227943	35253	6	105679	2	255541	120606	136449	62	98135	152043	24801	141206	128856	0	0	0	184493	166571	49622	12	103922	143359	79150	125667	56761	107572	115875	157598	0	0	17	0	4	1	1553	4	21	26	24	0	49	0	0	0	3	208	0	10	0	0	45	3	1	11	0	0	24	24	3	150	0	122	92	0	199	0	36	9	0	0	0	1	102	66	0	179	27	0
GPB:bin_000064	34703	290	719	16348	34	24426	23690	22507	25901	26093	1483	0	21559	23293	0	18419	27324	26358	6181	12	22556	2	21003	25538	30126	71	22495	22044	5412	22576	23880	0	0	0	47924	32813	23095	64	25001	23555	25850	33940	26753	29579	28272	26307	0	0	10	14	0	6	220	0	11	103	55	0	22	3	0	0	5	126	0	45	0	2	27	2	4	19	2	3	21	28	2	5	0	95	125	0	156	0	73	95	0	1	0	0	101	71	0	160	35	6
GPB:bin_000065	182410	893	1437	135541	2	158987	102281	148836	116446	141558	6048	0	123260	140560	0	132931	141850	171248	23708	19	101323	2	111767	129157	249920	267	116631	103334	52023	89162	126023	0	0	0	468865	168765	109532	174	106657	186562	114417	173705	111682	171200	140131	194399	0	22	4	20	0	4	619	0	32	17	24	0	17	0	0	2	8	877	0	67	0	5	58	2	2	25	0	4	67	26	2	16	8	52	85	0	99	0	86	271	12	2	0	0	61	39	0	68	14	0
GPB:bin_000066	38915	405	829	18079	6	26208	26447	25089	31475	31020	1757	0	22457	24168	0	21027	30925	28653	6796	20	25136	0	23796	30612	37353	57	26832	24481	5949	25160	27393	0	0	0	53137	36875	27923	36	26273	28703	28367	37071	30813	33719	32077	29977	0	0	2	27	0	5	228	0	1	8	2	0	1	0	0	0	1	108	0	6	0	0	26	0	0	9	10	1	1	7	13	24	4	11	18	0	9	0	6	92	2	0	0	0	77	3	0	31	4	0
GPB:bin_000067	981860	3699	12499	1465271	1	926639	871029	1206007	872763	1102267	54243	1	673083	936924	0	1085726	1118579	950070	276589	719	719784	17	991448	1083528	986642	9716	1249084	784448	177614	933843	1037195	26	0	0	2155516	996951	1088967	1359	1207161	937898	897765	988881	1044117	1558975	1146627	1223322	0	45	33	2	2	2	13498	0	2	0	2	0	2	4	153	5	7	6505	6	0	0	39	1321	4	2	11	0	0	0	0	0	221	26	6	133	0	48	30	4	1	4	26	4	0	19	40	0	6	1	4
